NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GOBP_AMINOACYL_TRNA_METABOLISM_INVOLVED_IN_TRANSLATIONAL_FIDELITY	13		Rejected!	
GOBP_REGULATION_OF_GLUTAMATE_RECEPTOR_CLUSTERING	6		Rejected!	
GOBP_PROTEIN_DNA_COVALENT_CROSS_LINKING_REPAIR	7		Rejected!	
GOBP_PURINE_RIBONUCLEOTIDE_SALVAGE	8		Rejected!	
GOBP_REGULATION_OF_BASEMENT_MEMBRANE_ORGANIZATION	11		Rejected!	
GOBP_REGULATION_OF_ACTOMYOSIN_STRUCTURE_ORGANIZATION	104	100		
GOBP_CARDIAC_MUSCLE_MYOBLAST_PROLIFERATION	7		Rejected!	
GOBP_DNA_STRAND_RESECTION_INVOLVED_IN_REPLICATION_FORK_PROCESSING	8		Rejected!	
GOBP_REGULATION_OF_ACTIN_FILAMENT_ORGANIZATION	267	256		
GOBP_HIPPOCAMPAL_NEURON_APOPTOTIC_PROCESS	7		Rejected!	
GOBP_CELLULAR_DETOXIFICATION_OF_ALDEHYDE	9		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_ALDEHYDE	17	16		
GOBP_MRNA_ALTERNATIVE_POLYADENYLATION	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS	34	30		
GOBP_REGULATION_OF_LIPID_TRANSPORTER_ACTIVITY	6		Rejected!	
GOBP_RNA_DECAPPING	18	18		
GOBP_METHYLGUANOSINE_CAP_DECAPPING	15	15		
GOBP_INTERMEMBRANE_LIPID_TRANSFER	51	48		
GOBP_NEGATIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY	36	35		
GOBP_POSITIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY	109	107		
GOBP_REGULATION_OF_MACROPHAGE_PROLIFERATION	8		Rejected!	
GOBP_RESPONSE_TO_ZINC_ION_STARVATION	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS	98	93		
GOBP_NEGATIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS	47	42		
GOBP_STEROID_HORMONE_BIOSYNTHETIC_PROCESS	44	43		
GOBP_CELL_SUBSTRATE_JUNCTION_DISASSEMBLY	8		Rejected!	
GOBP_REGULATION_OF_FOCAL_ADHESION_DISASSEMBLY	6		Rejected!	
GOBP_REGULATION_OF_BILE_ACID_SECRETION	6		Rejected!	
GOBP_TIGHT_JUNCTION_ORGANIZATION	82	79		
GOBP_MUCOCILIARY_CLEARANCE	8		Rejected!	
GOBP_HYDROCARBON_METABOLIC_PROCESS	7		Rejected!	
GOBP_OLEFINIC_COMPOUND_METABOLIC_PROCESS	158	150		
GOBP_OLEFINIC_COMPOUND_BIOSYNTHETIC_PROCESS	24	23		
GOBP_REGULATION_OF_PIGMENTATION	15	15		
GOBP_SPERM_FLAGELLUM_ASSEMBLY	38	37		
GOBP_SPERM_MITOCHONDRIAL_SHEATH_ASSEMBLY	5		Rejected!	
GOBP_L_ASPARTATE_IMPORT_ACROSS_PLASMA_MEMBRANE	6		Rejected!	
GOBP_MITOTIC_NUCLEAR_DIVISION	289	286		
GOBP_MITOCHONDRIAL_ADP_TRANSMEMBRANE_TRANSPORT	5		Rejected!	
GOBP_EXOCYTIC_PROCESS	85	82		
GOBP_LIPID_DROPLET_FORMATION	13		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_OXIDISED_LOW_DENSITY_LIPOPROTEIN_PARTICLE_STIMULUS	12		Rejected!	
GOBP_MITOCHONDRIAL_GENE_EXPRESSION	164	164		
GOBP_NEURON_PROJECTION_ARBORIZATION	32	30		
GOBP_DENDRITE_ARBORIZATION	10		Rejected!	
GOBP_EXTRACELLULAR_VESICLE_BIOGENESIS	25	25		
GOBP_EXPORT_ACROSS_PLASMA_MEMBRANE	80	74		
GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_CHEMOTAXIS	20	20		
GOBP_OLIGOPEPTIDE_IMPORT_ACROSS_PLASMA_MEMBRANE	5		Rejected!	
GOBP_REGULATION_OF_LONG_CHAIN_FATTY_ACID_IMPORT_INTO_CELL	8		Rejected!	
GOBP_PRESYNAPTIC_ENDOCYTOSIS	72	70		
GOBP_REGULATION_OF_TRANSLATION_AT_SYNAPSE	7		Rejected!	
GOBP_REGULATION_PROTEIN_CATABOLIC_PROCESS_AT_SYNAPSE	5		Rejected!	
GOBP_AMINOPHOSPHOLIPID_TRANSLOCATION	7		Rejected!	
GOBP_EXPORT_FROM_CELL	905		Rejected!	
GOBP_LIPID_EXPORT_FROM_CELL	47	45		
GOBP_LIPID_IMPORT_INTO_CELL	19	18		
GOBP_CYCLIC_GMP_AMP_TRANSMEMBRANE_IMPORT_ACROSS_PLASMA_MEMBRANE	5		Rejected!	
GOBP_ANTIBACTERIAL_INNATE_IMMUNE_RESPONSE	5		Rejected!	
GOBP_ANTIVIRAL_INNATE_IMMUNE_RESPONSE	26	24		
GOBP_SIGNALING_RECEPTOR_LIGAND_PRECURSOR_PROCESSING	40	38		
GOBP_INTEGRATED_STRESS_RESPONSE_SIGNALING	41	41		
GOBP_GRANZYME_MEDIATED_PROGRAMMED_CELL_DEATH_SIGNALING_PATHWAY	7		Rejected!	
GOBP_DEFENSE_RESPONSE_TO_SYMBIONT	305	298		
GOBP_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_C_END_DEGRON_RULE_PATHWAY	9		Rejected!	
GOBP_INFLAMMASOME_COMPLEX_ASSEMBLY	38	37		
GOBP_RADIAL_GLIA_GUIDED_PYRAMIDAL_NEURON_MIGRATION	6		Rejected!	
GOBP_NON_MEMBRANE_BOUNDED_ORGANELLE_ASSEMBLY	407	393		
GOBP_FACULTATIVE_HETEROCHROMATIN_FORMATION	46	45		
GOBP_CONSTITUTIVE_HETEROCHROMATIN_FORMATION	12		Rejected!	
GOBP_REGULATION_OF_NCRNA_TRANSCRIPTION	24	24		
GOBP_DNA_REPAIR_DEPENDENT_CHROMATIN_REMODELING	6		Rejected!	
GOBP_INTERFERON_MEDIATED_SIGNALING_PATHWAY	100	96		
GOBP_ENDOLYSOSOMAL_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	40	39		
GOBP_CELL_SURFACE_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	51	51		
GOBP_MULTICELLULAR_ORGANISMAL_LEVEL_CHEMICAL_HOMEOSTASIS	56	54		
GOBP_DISRUPTION_OF_CELLULAR_COMPONENT_OF_ANOTHER_ORGANISM	6		Rejected!	
GOBP_REGULATION_OF_SPONTANEOUS_SYNAPTIC_TRANSMISSION	6		Rejected!	
GOBP_REGULATION_OF_NEURON_PROJECTION_ARBORIZATION	15	15		
GOBP_POSITIVE_REGULATION_OF_NEURON_PROJECTION_ARBORIZATION	8		Rejected!	
GOBP_REGULATION_OF_DEACETYLASE_ACTIVITY	12		Rejected!	
GOBP_NEUROINFLAMMATORY_RESPONSE	76	74		
GOBP_REGULATION_OF_NEUROINFLAMMATORY_RESPONSE	41	39		
GOBP_POSITIVE_REGULATION_OF_NEUROINFLAMMATORY_RESPONSE	18	17		
GOBP_NEGATIVE_REGULATION_OF_NEUROINFLAMMATORY_RESPONSE	18	17		
GOBP_AMYLOID_BETA_CLEARANCE_BY_TRANSCYTOSIS	7		Rejected!	
GOBP_AMYLOID_BETA_CLEARANCE_BY_CELLULAR_CATABOLIC_PROCESS	8		Rejected!	
GOBP_NEURON_GLIAL_CELL_SIGNALING	5		Rejected!	
GOBP_PROTEIN_LOCALIZATION_TO_CELL_CELL_JUNCTION	21	20		
GOBP_CELL_SUBSTRATE_JUNCTION_ORGANIZATION	103	99		
GOBP_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION	69	67		
GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION	31	30		
GOBP_NEGATIVE_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION	17	17		
GOBP_CELL_JUNCTION_DISASSEMBLY	28	28		
GOBP_CELL_CELL_JUNCTION_DISASSEMBLY	5		Rejected!	
GOBP_REGULATION_OF_PHOSPHATIDYLCHOLINE_METABOLIC_PROCESS	10		Rejected!	
GOBP_CELL_CELL_SIGNALING_BY_WNT	464	438		
GOBP_POSITIVE_REGULATION_OF_DENDRITE_DEVELOPMENT	17	17		
GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	40	36		
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	29	27		
GOBP_REGULATION_OF_PROTEIN_KINASE_C_ACTIVITY	6		Rejected!	
GOBP_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING	61	61		
GOBP_NEGATIVE_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING	13		Rejected!	
GOBP_POSITIVE_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING	44	44		
GOBP_REGULATION_OF_RUFFLE_ASSEMBLY	31	31		
GOBP_NEGATIVE_REGULATION_OF_RUFFLE_ASSEMBLY	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_RUFFLE_ASSEMBLY	15	15		
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_HEAT	17	17		
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_HYPOXIA	18	17		
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_HYPOXIA	9		Rejected!	
GOBP_REGULATION_OF_PROTEIN_K63_LINKED_UBIQUITINATION	16	15		
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_K63_LINKED_UBIQUITINATION	8		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CERAMIDE_BIOSYNTHETIC_PROCESS	5		Rejected!	
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS	74	72		
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS	43	42		
GOBP_POSITIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS	28	27		
GOBP_POSITIVE_REGULATION_OF_G1_S_TRANSITION_OF_MITOTIC_CELL_CYCLE	55	51		
GOBP_REGULATION_OF_DOSAGE_COMPENSATION_BY_INACTIVATION_OF_X_CHROMOSOME	13		Rejected!	
GOBP_REGULATION_OF_PLASMA_CELL_DIFFERENTIATION	5		Rejected!	
GOBP_REGULATION_OF_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE	30	30		
GOBP_NEGATIVE_REGULATION_OF_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE	15	15		
GOBP_POSITIVE_REGULATION_OF_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE	13		Rejected!	
GOBP_REGULATION_OF_NODAL_SIGNALING_PATHWAY	10		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_NODAL_SIGNALING_PATHWAY	5		Rejected!	
GOBP_REGULATION_OF_HISTONE_H3_K9_TRIMETHYLATION	6		Rejected!	
GOBP_EXTRACELLULAR_REGULATION_OF_SIGNAL_TRANSDUCTION	13		Rejected!	
GOBP_REGULATION_OF_EXECUTION_PHASE_OF_APOPTOSIS	16	15		
GOBP_NEGATIVE_REGULATION_OF_EXECUTION_PHASE_OF_APOPTOSIS	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_EXECUTION_PHASE_OF_APOPTOSIS	8		Rejected!	
GOBP_REGULATION_OF_RECEPTOR_BINDING	23	19		
GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_BINDING	13		Rejected!	
GOBP_POSITIVE_REGULATION_OF_RECEPTOR_BINDING	8		Rejected!	
GOBP_REGULATION_OF_HYALURONAN_BIOSYNTHETIC_PROCESS	8		Rejected!	
GOBP_REGULATION_OF_NODAL_SIGNALING_PATHWAY_INVOLVED_IN_DETERMINATION_OF_LEFT_RIGHT_ASYMMETRY	5		Rejected!	
GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_FUNGUS	6		Rejected!	
GOBP_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY	26	24		
GOBP_NEGATIVE_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY	12		Rejected!	
GOBP_POSITIVE_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY	15		Rejected!	
GOBP_REGULATION_OF_BONE_MINERALIZATION_INVOLVED_IN_BONE_MATURATION	7		Rejected!	
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS	134	130		
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS	34	33		
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS	86	84		
GOBP_REGULATION_OF_OOCYTE_MATURATION	7		Rejected!	
GOBP_REGULATION_OF_AMYLOID_BETA_CLEARANCE	20	17		
GOBP_NEGATIVE_REGULATION_OF_AMYLOID_BETA_CLEARANCE	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_AMYLOID_BETA_CLEARANCE	8		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_NLRP3_INFLAMMASOME_COMPLEX_ASSEMBLY	12		Rejected!	
GOBP_POSITIVE_REGULATION_OF_NLRP3_INFLAMMASOME_COMPLEX_ASSEMBLY	20	20		
GOBP_REGULATION_OF_PHENOTYPIC_SWITCHING	6		Rejected!	
GOBP_REGULATION_OF_SYNAPTIC_VESICLE_ENDOCYTOSIS	19	19		
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_VESICLE_ENDOCYTOSIS	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_RIG_I_SIGNALING_PATHWAY	10		Rejected!	
GOBP_REGULATION_OF_CYTOPLASMIC_TRANSLATIONAL_ELONGATION	10		Rejected!	
GOBP_REGULATION_OF_DNA_DIRECTED_DNA_POLYMERASE_ACTIVITY	13		Rejected!	
GOBP_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION	47	46		
GOBP_NEGATIVE_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION	12		Rejected!	
GOBP_POSITIVE_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION	24	24		
GOBP_REGULATION_OF_PHOSPHOLIPASE_C_ACTIVITY	43	42		
GOBP_REGULATION_OF_MRNA_POLYADENYLATION	13		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_SECONDARY_METABOLITE_BIOSYNTHETIC_PROCESS	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_SECONDARY_METABOLITE_BIOSYNTHETIC_PROCESS	9		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_OXIDATIVE_STRESS	6		Rejected!	
GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_BACTERIUM	22	22		
GOBP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_BACTERIUM	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_BACTERIUM	15	15		
GOBP_REGULATION_OF_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY	6		Rejected!	
GOBP_REGULATION_OF_LONG_TERM_SYNAPTIC_DEPRESSION	13		Rejected!	
GOBP_POSITIVE_REGULATION_OF_LONG_TERM_SYNAPTIC_DEPRESSION	6		Rejected!	
GOBP_ACETATE_ESTER_METABOLIC_PROCESS	6		Rejected!	
GOBP_REGULATION_OF_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	5		Rejected!	
GOBP_REGULATION_OF_P38MAPK_CASCADE	47	44		
GOBP_POSITIVE_REGULATION_OF_P38MAPK_CASCADE	31	28		
GOBP_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_SIGNALING_PATHWAY	9		Rejected!	
GOBP_REGULATION_OF_MEMBRANE_DEPOLARIZATION_DURING_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	5		Rejected!	
GOBP_MITOCHONDRIAL_RNA_MODIFICATION	8		Rejected!	
GOBP_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	69	63		
GOBP_POSITIVE_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	29	26		
GOBP_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	100	90		
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	43	38		
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	45	41		
GOBP_REGULATION_OF_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY	26	26		
GOBP_NEGATIVE_REGULATION_OF_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY	14		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY	12		Rejected!	
GOBP_REGULATION_OF_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES	41	39		
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES	23	23		
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES	8		Rejected!	
GOBP_GLUCOSAMINE_CONTAINING_COMPOUND_METABOLIC_PROCESS	25	25		
GOBP_GLUCOSAMINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS	9		Rejected!	
GOBP_REGULATION_OF_RELAXATION_OF_MUSCLE	14		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_RELAXATION_OF_MUSCLE	7		Rejected!	
GOBP_REGULATION_OF_AUTOPHAGOSOME_MATURATION	17	17		
GOBP_NEGATIVE_REGULATION_OF_AUTOPHAGOSOME_MATURATION	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_AUTOPHAGOSOME_MATURATION	7		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND	35	34		
GOBP_CARBOHYDRATE_DERIVATIVE_METABOLIC_PROCESS	1114		Rejected!	
GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS	176	167		
GOBP_CARBOHYDRATE_DERIVATIVE_BIOSYNTHETIC_PROCESS	672		Rejected!	
GOBP_INSULIN_METABOLIC_PROCESS	15	15		
GOBP_PRIMARY_AMINO_COMPOUND_METABOLIC_PROCESS	14		Rejected!	
GOBP_PRIMARY_AMINO_COMPOUND_BIOSYNTHETIC_PROCESS	6		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_TROPHOBLAST_CELL_MIGRATION	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_TROPHOBLAST_CELL_MIGRATION	7		Rejected!	
GOBP_NEURAL_CREST_CELL_MIGRATION_INVOLVED_IN_AUTONOMIC_NERVOUS_SYSTEM_DEVELOPMENT	6		Rejected!	
GOBP_REGULATION_OF_ERBB_SIGNALING_PATHWAY	82	81		
GOBP_NEGATIVE_REGULATION_OF_ERBB_SIGNALING_PATHWAY	33	32		
GOBP_POSITIVE_REGULATION_OF_ERBB_SIGNALING_PATHWAY	40	40		
GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_ASSEMBLY	17	16		
GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ASSEMBLY	11		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_NEURON_DEATH	219	209		
GOBP_POSITIVE_REGULATION_OF_NEURON_DEATH	92	88		
GOBP_REGULATION_OF_NIK_NF_KAPPAB_SIGNALING	113	109		
GOBP_NEGATIVE_REGULATION_OF_NIK_NF_KAPPAB_SIGNALING	41	38		
GOBP_POSITIVE_REGULATION_OF_NIK_NF_KAPPAB_SIGNALING	67	66		
GOBP_CARBOHYDRATE_DERIVATIVE_TRANSPORT	83	81		
GOBP_SUCCINYL_COA_CATABOLIC_PROCESS	6		Rejected!	
GOBP_NUCLEOSIDE_PHOSPHATE_CATABOLIC_PROCESS	86	82		
GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS	297	272		
GOBP_REGULATION_OF_HYDROGEN_PEROXIDE_MEDIATED_PROGRAMMED_CELL_DEATH	13		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_HYDROGEN_PEROXIDE_MEDIATED_PROGRAMMED_CELL_DEATH	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_HYDROGEN_PEROXIDE_MEDIATED_PROGRAMMED_CELL_DEATH	5		Rejected!	
GOBP_REGULATION_OF_FLAGELLATED_SPERM_MOTILITY	20	19		
GOBP_REGULATION_OF_STORE_OPERATED_CALCIUM_CHANNEL_ACTIVITY	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_STORE_OPERATED_CALCIUM_CHANNEL_ACTIVITY	6		Rejected!	
GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT	357	334		
GOBP_NEGATIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT	154	136		
GOBP_ORGANIC_CYCLIC_COMPOUND_CATABOLIC_PROCESS	547		Rejected!	
GOBP_ACETATE_ESTER_TRANSPORT	7		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORT	33	30		
GOBP_REGULATION_OF_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	47	39		
GOBP_NEGATIVE_REGULATION_OF_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	22	17		
GOBP_POSITIVE_REGULATION_OF_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	18	16		
GOBP_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_ACTIVATION	9		Rejected!	
GOBP_REGULATION_OF_TETRAPYRROLE_METABOLIC_PROCESS	10		Rejected!	
GOBP_PYRUVATE_TRANSMEMBRANE_TRANSPORT	7		Rejected!	
GOBP_REGULATION_OF_LYMPHANGIOGENESIS	6		Rejected!	
GOBP_ETHER_BIOSYNTHETIC_PROCESS	12		Rejected!	
GOBP_REGULATION_OF_ENDOTHELIAL_TUBE_MORPHOGENESIS	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_INVOLVED_IN_CELLULAR_RESPONSE_TO_CHEMICAL_STIMULUS	19	19		
GOBP_ICOSANOID_CATABOLIC_PROCESS	8		Rejected!	
GOBP_REGULATION_OF_MITOPHAGY	13		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MITOPHAGY	6		Rejected!	
GOBP_REGULATION_OF_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION	40	39		
GOBP_NEGATIVE_REGULATION_OF_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION	14		Rejected!	
GOBP_POSITIVE_REGULATION_OF_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION	6		Rejected!	
GOBP_REGULATION_OF_DNA_DEMETHYLATION	12		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DNA_DEMETHYLATION	9		Rejected!	
GOBP_REGULATION_OF_ENDOTHELIAL_CELL_DEVELOPMENT	18	18		
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_DEVELOPMENT	6		Rejected!	
GOBP_RESPONSE_TO_CAMPTOTHECIN	5		Rejected!	
GOBP_ORGANONITROGEN_COMPOUND_CATABOLIC_PROCESS	1369		Rejected!	
GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	1834		Rejected!	
GOBP_FATTY_ACID_DERIVATIVE_METABOLIC_PROCESS	77	75		
GOBP_FATTY_ACID_DERIVATIVE_CATABOLIC_PROCESS	17	17		
GOBP_FATTY_ACID_DERIVATIVE_BIOSYNTHETIC_PROCESS	52	50		
GOBP_ALPHA_AMINO_ACID_METABOLIC_PROCESS	207	199		
GOBP_ALPHA_AMINO_ACID_CATABOLIC_PROCESS	93	90		
GOBP_REGULATION_OF_VESICLE_TRANSPORT_ALONG_MICROTUBULE	5		Rejected!	
GOBP_ORGANIC_HYDROXY_COMPOUND_METABOLIC_PROCESS	551		Rejected!	
GOBP_ORGANIC_HYDROXY_COMPOUND_CATABOLIC_PROCESS	74	72		
GOBP_ORGANIC_HYDROXY_COMPOUND_BIOSYNTHETIC_PROCESS	242	233		
GOBP_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY_INVOLVED_IN_DORSAL_VENTRAL_NEURAL_TUBE_PATTERNING	10		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY_INVOLVED_IN_DORSAL_VENTRAL_NEURAL_TUBE_PATTERNING	6		Rejected!	
GOBP_REGULATION_OF_LYMPHOCYTE_CHEMOTAXIS	26	26		
GOBP_REGULATION_OF_SYNAPTIC_VESICLE_MEMBRANE_ORGANIZATION	12		Rejected!	
GOBP_NUCLEOSIDE_TRANSMEMBRANE_TRANSPORT	7		Rejected!	
GOBP_RESPONSE_TO_PEPTIDE	519	496		
GOBP_CELLULAR_RESPONSE_TO_PEPTIDE	380	363		
GOBP_RESPONSE_TO_KETONE	208	198		
GOBP_CELLULAR_RESPONSE_TO_KETONE	107	104		
GOBP_GLYCOSIDE_TRANSPORT	5		Rejected!	
GOBP_GLYCOSYL_COMPOUND_METABOLIC_PROCESS	82	76		
GOBP_GLYCOSYL_COMPOUND_CATABOLIC_PROCESS	35	32		
GOBP_GLYCOSYL_COMPOUND_BIOSYNTHETIC_PROCESS	21	21		
GOBP_QUINONE_METABOLIC_PROCESS	38	38		
GOBP_REGULATION_OF_SUPEROXIDE_DISMUTASE_ACTIVITY	8		Rejected!	
GOBP_REGULATION_OF_MITOTIC_SPINDLE_ASSEMBLY	24	23		
GOBP_IRON_COORDINATION_ENTITY_TRANSPORT	13		Rejected!	
GOBP_NUCLEOTIDE_TRANSMEMBRANE_TRANSPORT	23	23		
GOBP_RESPONSE_TO_NITROGEN_COMPOUND	1144		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_NITROGEN_COMPOUND	711		Rejected!	
GOBP_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	1819		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	1312		Rejected!	
GOBP_REGULATION_OF_CELL_PROLIFERATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	16		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CELL_PROLIFERATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELL_PROLIFERATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	9		Rejected!	
